tweet_text,is_there_an_emotion_directed_at_a_brand_or_product,target
mention wouldnt buy ipad 2 id wait ipad 3 teleporting capabilities sxsw,Negative emotion,1.0
technology couldnt happen iphone nokia pushsnowboarding sxsw,Negative emotion,1.0
even words much wireless sxsw sucks thank goodness iphone,Positive emotion,0.0
mention shill ipad dont underestimate appeal link newsapps sxsw,Positive emotion,0.0
sxsw keynote marissa mayers 12 billion miles driven w google maps navigation yr route around traffic saving users 2 yrs total wow,Positive emotion,0.0
ipad 2 another reason id love mention sxsw,Positive emotion,0.0
nothing quite like sxsw make want ipad desperately almost drooling guys next,Positive emotion,0.0
nothing sillier watching people record video ipad sxsw,Negative emotion,1.0
agreed \x89ûó novelty ipad news apps fades fast among digital delegates \x89ûó link media sxsw via mention,Negative emotion,1.0
dont know ended google party going robot ninja wars sxsw,Positive emotion,0.0
quoti know im right applequot sxsw,Positive emotion,0.0
thinking shoulda gone sxsw year first year ipad could interesting sessions sxsw,Positive emotion,0.0
wan na know rt mention one producers going sxsw hopefully free iphone apps dl,Positive emotion,0.0
anybody know whether nab white 3g 64gb ipad2 austin sxsw apple popupstore,Positive emotion,0.0
dont know would original content anything todays worldand ipad 2 better barry diller sxsw,Positive emotion,0.0
apple opens quotpopupquot store sxsw rt mention smart well played fruit co link via mention,Positive emotion,0.0
seeing tons ipad2s around guess took long get sxsw apple store line mention,Positive emotion,0.0
apple opens temporary store sxsw sell ipad 2 link tnw,Positive emotion,0.0
sxsw plans google party blackberry party ie 8 party good times,Positive emotion,0.0
sxsw sponsored apple plaid boys im attracted,Positive emotion,0.0
quottransparency choice control define google productsquot mayer thereby defining google brand values sxsw,Positive emotion,0.0
consumerists quotworst company america 2011quot tournament bracket apple pitted microsoft first round sxsw,Negative emotion,1.0
enchantment get trustworthiness zappos likeability virgin product apple mention sxsw,Positive emotion,0.0
ok im interested rt mention google launch major new social network called circles possibly today link sxsw,Positive emotion,0.0
ipad 2 contest fullswing great seeing many actsofsharingcom still plenty time join fun sxsw,Positive emotion,0.0
fully anticipate every geekdouche toting ipad 2 sxsw people also worth going,Negative emotion,1.0
inventing quotdislikequot button ipad 2 lines link sxsw,Negative emotion,1.0
google continues innovate dont think fathom future like sxsw,Positive emotion,0.0
rt mention quotgoogle tweetquot new quotthink speakquot mark belinsky 911tweets panel sxsw,Positive emotion,0.0
mention sxsw making impossible 2 succumb 2 upgrading ipad year old amp feel like im walking around w bag phone,Positive emotion,0.0
nice mention sxsw highlights thus far made friends w istock ux developer singularity blows mind oy google owns,Positive emotion,0.0
using mention sxsw get updates temp apple store line super impressed potential app nice work yobongo,Positive emotion,0.0
sxsw mention das verpixelungsrecht\x89ûóthe right house pixelated google street view\x89ûó theft public,Negative emotion,1.0
loved mention hangover breakfast awesome swag yummy food amp rockin tunes stoked griffin cordless iphone charger sxsw,Positive emotion,0.0
nice mention told mention used brief case study ipad design paradigms panel sxsw,Positive emotion,0.0
rt mention love mention sxsw quotapple comes w cool technology ones ever heard dont go conferencesquot,Positive emotion,0.0
1 rt mention love mention sxsw quotapple comes cool technology ones ever heard dont go conferencesquot,Positive emotion,0.0
grrrr mention muting sxsw thought web iphone,Negative emotion,1.0
sxsw mention omitting flash apple seems effective even though h264 maybe need break old things browserwars,Positive emotion,0.0
1 rt mention petricone says google tv browser dont think thats correct sxsw,Positive emotion,0.0
rt mention quantter launching iphone app soon participating launchrock comp sxsw link,Positive emotion,0.0
sxsw mention talk demoing google places w hotpot integrated rating recommendation system android iphone cool stuff,Positive emotion,0.0
rt rt mention ipad 2 takes sxsw video link rt mention ip link vegas news,Positive emotion,0.0
hhaha mention intimidated iphone app developers meetup leave sxsw,Positive emotion,0.0
w00t mention wrote hollergram ipad app sxsw link,Positive emotion,0.0
walking popup apple store like walking future ipad type computer sxsw,Positive emotion,0.0
organic unveils broadfeed social news app ipad audience gets heads door sxsw,Negative emotion,1.0
convention center getting stuff ready sxsw thank god iphone,Positive emotion,0.0
almost convinced time iphone courtesy one w blackberry austin sxsw,Positive emotion,0.0
ipad envy couldnt greater waaaaaa sxsw,Positive emotion,0.0
win sony xperia play android phone sxsw tuesday 3 15 details link,Positive emotion,0.0
heading quotyour mom ipad designing boomersquot hope fun sxsw,Positive emotion,0.0
heading sxsw later week sure download heattracker iphone ipod touch know whats hot whats austin,Positive emotion,0.0
willing admit im tiny bit jealous sxswbound temperatures high 20s apple pop ipad 2 whats love,Positive emotion,0.0
mayer also admits google needs quotstep upquot customer support google maps sxsw,Negative emotion,1.0
1 hour ago apple didnt store downtown austin store hundreds people ipad2 sxsw,Positive emotion,0.0
heading austin sxsw wkend love mention set popup store 6th amp congress deal mass geek influx ipad2 release,Positive emotion,0.0
heading austin sxsw mention austin guide iphone free limited time link lp travel,Positive emotion,0.0
best photo booth far googles league extraordinary h4ckers sxsw link,Positive emotion,0.0
tried buy ipad week sxsw apple store every time go sold one want,Positive emotion,0.0
idea combine google analytics tools know website program something sxsw bavcid,Positive emotion,0.0
google expensive mobile data plans killing flavor contextual discovery abroad sxsw pnid,Negative emotion,1.0
4g connectivity iphone smart phones joe berry sxsw connectedcar,Positive emotion,0.0
heading free googlesponsored happy hour semantic web austin mention fogo de chìáo sxsw,Positive emotion,0.0
need get ipad 2 mention apple opening temp store downtown austin sxsw ipad 2 launch bitly g03mzb via mention,Positive emotion,0.0
decided go la instead sxsw atampt iphone would useful brick austin,Negative emotion,1.0
feeling inspired coming sxsw apple tved social network justinjustinjustin,Positive emotion,0.0
heading ipad design headaches hilton salon j sxsw,Negative emotion,1.0
excited know google circles lucky folks sxsw first see possible launch today link sxsw,Positive emotion,0.0
curious know devs thinking ref iphone vs android development sxsw buzz still seems favour iphone year,Positive emotion,0.0
excited meet mention sxsw show sprint galaxy still running android 21 fail,Negative emotion,1.0
excited meet mention team way apple store go download app youre sxsw link,Positive emotion,0.0
great demo google maps marissa mayer 3d views amazing 150m mobile users sxsw,Positive emotion,0.0
iphone old sxsw schedule app oh noes rejection,Negative emotion,1.0
excited say havent used foursquare gowalla google places since ive gotten sxswand ive survived amazing,Positive emotion,0.0
pleased see josh clark featured mention clients ipad design presentation sxsw,Positive emotion,0.0
excited see rt mention google launch major new social network called circles possibly today link sxsw,Positive emotion,0.0
anxious see google store sxsw today,Positive emotion,0.0
sure stop sxsw booth today show one games running ipad 2 could get free gift sxsw sxsw11,Positive emotion,0.0
excited tell yall wonders android today sxsw see soon,Positive emotion,0.0
went apple store kingston friends sxsw new ipads got something cheer link,Positive emotion,0.0
theres way call ipad count sxsw reasonable think theres one every 2 people,Negative emotion,1.0
google twofactor auth awesome youre using public computers used sxsw link,Positive emotion,0.0
fantastico rt mention marissa mayer google connect digital amp physical worlds mobile link sxsw,Positive emotion,0.0
mine toooo rt mention ipad envy roof thanks every person sxsw,Positive emotion,0.0
umm hello android rt mention awesome new version mention iphone new web site coming sxsw,Positive emotion,0.0
found road dawg check ipad store sxsw mention,Positive emotion,0.0
two ipad observations sxsw vast majority people using seen lots 2s today looks nice appletakingoverworld,Positive emotion,0.0
apple autocorrect weird ogilvy autocorrects idiocy ogilvynotes sxsw,Negative emotion,1.0
sweet good mention ipad 2 verizon life peaked sxsw,Positive emotion,0.0
oh god sxsw app ipad pure unadulterated awesome easier browse events ipad website,Positive emotion,0.0
googledoodle sxsw google doodles simple surface complex intricate underneath,Positive emotion,0.0
google doodle kind social agenda reminding us facts events belong us sxsw googledoodle,Positive emotion,0.0
google doodles always strive respect complement original artwork googledoodle sxsw,Positive emotion,0.0
google product showcases never feel cool price tag brand equity wow factor attached sxsw marissa mayer,Negative emotion,1.0
speaking sxsw apple store 6th congress wouldnt great permanent,Positive emotion,0.0
honor apples sxsw popup shop thoughts landlords amp leasing agents utilize popup shops link,Positive emotion,0.0
millions dollars saved one company adoption google docs incenticize teams evolvingworkplace sxsw,Positive emotion,0.0
cashmere mashable thinks ipad 2 huge step waiting apple pr team parachute sxsw session,Negative emotion,1.0
andrew k prx equates homogeneity apple ecosystem w predictability vs androids wild west imaconf sxsw drumbeat mojo,Negative emotion,1.0
many asked last night free android phone sign urthotscom visit urthotscom promo sxswi sxsw,Positive emotion,0.0
aron pilhofer new york times design guru khoi vinh express scepticism ipad news apps sxsw link,Negative emotion,1.0
join actsofsharingcom tonight person friends city end sxsw wins ipad 2,Positive emotion,0.0
apple google atampt surplus cash brand loyalty mobile leash make mobile payments easy bankinnovation sxsw,Positive emotion,0.0
google circles invites follow interested google circles sxsw,Positive emotion,0.0
40 google map usage mobile yowza sxsw,Positive emotion,0.0
40 google maps usage mobile 150 million mobile users sxsw via mention,Positive emotion,0.0
40 google maps usage mobile wow mention sxsw myegc,Positive emotion,0.0
40 google maps use mobile marissamayer sxsw,Positive emotion,0.0
latest google maps mobile app demo sxsw lots stats drink coolaid,Positive emotion,0.0
